Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
n138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8693.96191774111,7.417781944241142e-10,124621.05113408597
n139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5963.029404844072,1025.5343986162613,124621.05113408597
n140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3641.736329900449,3317.439880664362,124621.05113408597
n141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1763.0295645955027,6209.444283528465,124621.05113408597
n142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.8576349061352,9247.74128165303,124621.05113408597
n143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.367795428261161e-11,12479.418252368387,124621.05113408597
n144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.4515276516924,15906.334618487901,124621.05113408597
n145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.191370606219,19490.372212337432,124621.05113408597
n146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258.777376674167,23169.240369668983,124621.05113408597
n147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3585.539858054839,26897.38323155491,130045.40131649828
n148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4975.511132409498,30637.003760911284,130045.40131649828
n149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6305.991778082756,34017.504648974435,130045.40131649828
n150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7357.6101018119625,35590.546189735105,130045.40131649828
n151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7357.6101018119625,31936.905686712675,130045.40131649828
n152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7357.6101018119625,30222.278479712724,130045.40131649828
n153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9869.504965703716,31502.056269031964,130045.40131649828
n154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12569.050410488227,31502.056269031964,134464.96427311434
n155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15508.881454851544,32239.105694172107,134464.96427311434
n156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18448.71249921486,33278.949842723705,134464.96427311434
n157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21388.543543578176,37637.58270918854,134464.96427311434
n158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24328.374587941493,43402.72786370453,134464.96427311434
n159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27268.20563230481,49167.873018220525,134464.96427311434
n160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30208.036676668125,54933.01817273652,133965.42543256818
n161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31775.904351487985,60014.09102832434,133307.39043739054
n162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29865.348943553952,61612.27488571582,133307.39043739054
n163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27872.426356406766,62677.39493222207,133307.39043739054
n164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26213.365402336894,61177.50499502278,133307.39043739054
n165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24894.75545568139,63085.51559124158,133307.39043739054
n166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24093.411394484487,66205.12746668479,133307.39043739054
n167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23952.102996048983,69487.25702141627,138731.74061980285
n168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24429.264936573465,72888.16953811815,138731.74061980285
n169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24253.91143739644,72690.95322510143,138818.24468870004
n170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24253.91143739644,72566.84137892675,138818.24468870004
n171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500.547191780486,72716.26136703847,138818.24468870004
n172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500.547191780486,72288.15321111308,138818.24468870004
n173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500.547191780486,70682.61838305474,138818.24468870004
n174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500.547191780486,69235.87363857558,142932.95605370848
n175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24107.74433948082,68310.58762464458,142932.95605370848
n176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23231.720702463994,66377.930619452,142932.95605370848
n177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24561.452205636862,69157.15901432099,142932.95605370848
n178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27501.28325000018,69595.03963072815,140573.60384387014
n179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30441.114294363495,71142.39569182484,136385.6168414331
n180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33380.945338726815,73214.73472708603,131449.05012707243
n181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36320.77638309013,76235.50977266522,126233.27633752367
n182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39260.60742745345,77274.0696448554,120798.59092313063
n183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40686.42607248306,77274.0696448554,115777.54529310837
n184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41713.42456717636,77274.0696448554,112064.0672769527
n185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40837.212357552635,74277.7307786601,111669.008247709
n186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37624.15728899461,71015.87545576686,111669.008247709
n187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34406.70930421188,71423.59300293442,111669.008247709
n188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31420.987650282157,66889.31270919583,117093.35843012131
n189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28891.031054665214,65427.13481178365,117093.35843012131
n190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27111.16490441605,63267.116875123866,117093.35843012131
n191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26170.345753084875,63229.46121608564,117093.35843012131
n192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26080.65412028962,62637.49766925109,117093.35843012131
n193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26522.493500034503,62847.50637317285,117093.35843012131
n194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27228.322544553088,65497.08213765256,122517.70861253362
n195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28041.04881248356,67469.929065052,122517.70861253362
n196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28848.19783397515,69910.03872162198,122517.70861253362
n197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29432.256997911496,72873.70193037312,122517.70861253362
n198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29319.502554936556,74827.13668536808,122517.70861253362
n199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27746.103467248366,74140.15204053214,122517.70861253362
n200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25352.32727459717,68585.21993446471,122517.70861253362
n201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24328.952371445946,65645.44013125401,127942.05879494593
n202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25955.256931568994,69026.17023403864,127942.05879494593
n203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27895.691523310303,69634.11111538565,127942.05879494593
n204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30116.515829002037,70178.00246766793,127942.05879494593
n205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31910.57265454459,71647.12619942588,127942.05879494593
n206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32888.88772642422,75275.07658769272,127942.05879494593
n207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33702.96154563265,77424.56105741757,133366.40897735822
n208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33235.59053250077,79318.45581110725,133366.40897735822
n209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30749.13018145102,76546.96237646266,133366.40897735822
n210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27275.794826579426,76420.22170026864,133366.40897735822
n211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23802.459471707833,77057.88086859959,133366.40897735822
n212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20705.09185192732,78438.07356302935,133366.40897735822
n213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18205.160838706208,80380.99378162144,133366.40897735822
n214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16482.9956430685,82112.65315583133,138790.75915977053
n215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15862.354190774695,83670.40548879716,138790.75915977053
n216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16156.396539889229,86453.54279028618,138790.75915977053
n217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16987.713629282636,89605.70310186074,138790.75915977053
n218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18159.242751447786,92894.66768517562,138790.75915977053
n219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19497.15972570622,96265.02761890658,138790.75915977053
n220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20877.83558932941,98220.54826423252,138790.75915977053
n221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21105.831295558106,98220.54826423252,144215.10934218284
n222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21105.831295558106,96185.50349316918,144215.10934218284
n223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20297.89786002415,93318.02657954652,144215.10934218284
n224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18676.176693864243,90961.7772623136,144215.10934218284
n225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18402.908437376103,92893.66048763331,144215.10934218284
n226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21289.931908017934,95666.96348930377,144215.10934218284
n227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24229.76295238125,101432.10864381977,144215.10934218284
n228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27169.593996744567,107197.25379833576,149639.45952459515
n229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30109.425041107883,112962.39895285176,149639.45952459515
n230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33049.2560854712,118727.54410736775,149639.45952459515
n231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35989.087129834516,124492.68926188374,149639.45952459515
n232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38928.91817419783,125886.154602461,149639.45952459515
n233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39231.02167735605,130144.58065060739,154549.44615597188
n234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36396.85563317853,128979.74161890424,154549.44615597188
n235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33551.70729843925,128148.14151983058,154549.44615597188
n236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30998.687892642625,125628.13574268777,154549.44615597188
n237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28921.201668169935,122338.13543041536,154549.44615597188
n238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27631.145676974993,122872.01103077614,154549.44615597188
n239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27325.102920113182,124281.31493530354,154549.44615597188
n240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27845.023750002398,126499.68952173923,154549.44615597188
n241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28865.967218317757,129015.77618259891,159973.79633838419
n242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30138.81631745591,130034.70085733217,159973.79633838419
n243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31524.13988644483,131548.20514016695,159973.79633838419
n244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32903.88620899488,134728.0278076016,159973.79633838419
n245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34070.7676257943,137882.30453070984,159973.79633838419
n246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34548.85910739191,138830.3532224738,159973.79633838419
n247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33572.89662626312,141272.19861099176,159973.79633838419
n248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31737.020794149015,141746.959571335,165398.1465207965
