Resource,MA_battery,CT_battery,ME_battery,Total
t246,149562.49057546267,348726.9639688851,354807.7185209839,853097.1730653315
t247,147789.00849014393,341664.6027510532,350332.7321311107,839786.3433723077
t248,144881.90741288188,334602.24153322127,345364.2607426008,824848.409688704
t249,144604.82377853128,329152.70587885595,339812.5297139726,813570.0593713599
t250,145973.88816438898,326061.4334859524,334006.822774387,806042.1444247284
t251,147073.51776725278,326061.4334859524,328184.5063226768,801319.457575882
t252,148064.4245022301,326061.4334859524,322309.40421214624,796435.2622003288
t253,148064.4245022301,326061.4334859524,318237.1140807156,792362.972068898
t254,149374.67852789495,326061.4334859524,312883.11111198395,788319.2231258312
t255,149374.67852789495,326061.4334859524,311221.08530207496,786657.1973159222
t256,150308.67889594706,326061.4334859524,307637.5802661059,784007.6926480053
t257,150308.67889594706,322552.3925310168,304346.6511224262,777207.72254939
t258,147161.02266381058,315490.0313131849,301650.54902020283,764301.6029971982
t259,144013.3664316741,309530.9166636905,299652.48461830924,753196.7677136739
t260,141157.43145539,305482.0118670792,297873.9254511995,744513.3687736688
t261,138797.89601249716,303281.93667849223,295324.47136363795,737404.3040546273
t262,137217.00497043267,301138.0643732441,292891.41655924707,731246.4859029239
t263,136660.84083530828,300512.08899906377,290092.3207613333,727265.2505957054
t264,136660.84083530828,298650.0786576529,287344.69470231794,722655.6141952791
t265,136660.84083530828,295074.0723555053,286328.9755569646,718063.8887477783
t266,136660.84083530828,292189.90607303433,284868.84708753944,713719.593995882
t267,136660.84083530828,287844.37389785855,284045.3546560433,708550.5693892101
t268,137766.3464189105,283227.55374897964,281100.24632775027,702094.1464956404
t269,137766.3464189105,279706.77233300835,277452.1248998865,694925.2436518054
t270,137766.3464189105,273434.15776133095,272934.1608269395,684134.665007181
t271,136095.19703888067,266371.79654349905,267931.57925749716,670398.5728398769
t272,133421.68656429762,259309.43532566715,262543.69211575214,655274.8140057169
t273,133421.68656429762,255319.4150113533,257642.91074022715,646384.0123158781
t274,133839.7398442336,255319.4150113533,252348.4968891888,641507.6517447757
t275,136503.91607911393,255114.41205286596,248875.56918315144,640493.8973151314
t276,136503.91607911393,255114.41205286596,246200.92257921185,637819.2507111918
t277,137747.60233862963,255114.41205286596,240411.15317480706,633273.1675663027
t278,138967.04564527248,255114.41205286596,234973.63155551237,629055.0892536507
t279,138967.04564527248,251705.4605445984,232475.47374284305,623147.9799327139
t280,138967.04564527248,248275.99140435693,227275.08034914077,614518.1173987702
t281,137770.7134588468,242738.42016178367,223281.2655066869,603790.3991273174
t282,134753.19384506947,236576.04704889693,222365.3366428961,593694.5775368625
t283,131605.537612933,231047.55151506508,223775.78577175582,586428.874899754
t284,128739.57360890789,224262.06652022933,223775.78577175582,576777.425900893
t285,126359.02684771229,221475.16855515863,223775.78577175582,571609.9811746267
t286,124761.51740356973,218184.77442249955,226083.65648302433,569029.9483090936
t287,124197.44150128817,214411.67899021844,229520.68601662607,568129.8065081327
t288,124197.44150128817,211607.0123094736,229520.68601662607,565325.1398273879
t289,124197.44150128817,210782.4349919906,229520.68601662607,564500.5625099048
t290,125315.0311188413,211838.4531371501,229520.68601662607,566674.1702726175
t291,126594.36088312199,214882.10949218366,229520.68601662607,570997.1563919317
t292,127899.7177974508,217151.6783344537,232473.61735397563,577525.0134858801
t293,129034.03915432058,217215.10038357007,232473.61735397563,578722.7568918663
t294,129034.03915432058,214483.95970709517,235420.62493507835,578938.6237964941
t295,128261.21818567131,210000.7280698154,237911.02478063188,576172.9710361186
t296,126670.2165701714,205668.7961221814,237911.02478063188,570250.0374729848
t297,124197.44150128817,204831.61956650653,238627.5589664149,567656.6200342096
t298,126038.6581562365,205277.1173640409,238627.5589664149,569943.3344866922
t299,128702.8343911168,211254.69989881382,238627.5589664149,578585.0932563455
t300,131367.01062599712,217232.28243358675,239551.94101978885,588151.2340793727
t301,134031.18686087744,223209.86496835967,242167.49161042966,599408.5434396667
t302,136695.36309575776,229187.4475031326,246750.75822631596,612633.5688252063
t303,139359.53933063807,235165.03003790553,246750.75822631596,621275.3275948595
t304,142023.7155655184,241142.61257267845,248448.02062690523,631614.3487651021
t305,144012.1201443306,247120.19510745138,248588.2840314043,639720.5992831863
t306,142408.74319815298,248193.3119940234,248588.2840314043,639190.3392235807
t307,139261.0869660165,244935.72045257548,248588.2840314043,632785.0914499962
t308,136113.43073388003,244183.75720229823,248588.2840314043,628885.4719675826
t309,133725.3192113331,244183.75720229823,253226.7810320742,631135.8574457056
t310,132493.43849720253,246521.10750508966,254209.36825110827,633223.9142534004
t311,132036.9074967318,246697.00649361548,254209.36825110827,632943.2822414555
t312,132036.9074967318,247090.55653848615,254209.36825110827,633336.8322863262
t313,132836.5940672687,250206.6241606813,254209.36825110827,637252.5864790583
t314,133921.64974726172,252600.35131418542,254209.36825110827,640731.3693125554
t315,135140.55934178786,254181.62919703976,254209.36825110827,643531.5567899358
t316,135140.55934178786,256442.8736070411,259360.74751963292,650944.180468462
t317,136347.3849023631,256874.5531029947,259360.74751963292,652582.6855249907
t318,136347.3849023631,258697.69154961465,259360.74751963292,654405.8239716106
t319,133718.48369119162,258697.69154961465,259360.74751963292,651776.9227604392
t320,130938.8165232137,258697.69154961465,259360.74751963292,648997.2555924612
t321,133225.2191026707,258697.69154961465,259360.74751963292,651283.6581719182
t322,135889.39533755102,262817.8118345533,264512.12678815756,663219.3339602619
t323,138553.57157243133,268795.39436932624,269663.5060566822,677012.4719984398
t324,141217.74780731165,274772.97690409917,269663.5060566822,685654.230768093
t325,143881.92404219197,280750.5594388721,269663.5060566822,694295.9895377463
t326,146546.10027707228,286728.141973645,269663.5060566822,702937.7483073995
t327,149210.2765119526,292705.72450841794,269663.5060566822,711579.5070770527
t328,151874.45274683292,297819.57947927964,269663.5060566822,719357.5382827948
t329,154106.88100030125,299993.908792156,274814.88532520685,728915.675117664
t330,150959.22476816477,299784.8786151997,274814.88532520685,725558.9887085713
t331,148451.94257350775,299784.8786151997,279966.2645937315,728203.085782439
t332,146860.94095800785,301752.40231655503,279966.2645937315,728579.6078682943
t333,145610.3903499223,301770.5247527496,279966.2645937315,727347.1796964034
t334,144848.55167183478,301858.465957973,279966.2645937315,726673.2822235392
t335,144744.55219839633,302317.00769762276,279966.2645937315,727027.8244897506
t336,144744.55219839633,303176.3198886577,279966.2645937315,727887.1366807856
t337,144792.18667827753,324868.6160202672,279966.2645937315,749627.0672922762
t338,146898.8079976589,329030.52169897343,279966.2645937315,755895.5942903638
t339,149119.76286903734,333180.1484337637,279966.2645937315,762266.1758965326
t340,151342.57682256208,336714.60580506694,279966.2645937315,768023.4472213605
t341,153370.18715072598,339575.40244691464,279966.2645937315,772911.8541913722
t342,154743.4005633945,340481.89305624226,279966.2645937315,775191.5582133683
t343,151595.74433125803,338606.77556395286,279966.2645937315,770168.7844889424
t344,149967.38501329572,338606.77556395286,279966.2645937315,768540.42517098
t345,152585.18861399958,338606.77556395286,279966.2645937315,771158.228771684
t346,155249.3648488799,338629.26615474414,279966.2645937315,773844.8955973556
t347,157913.5410837602,340116.69171144115,279966.2645937315,777996.4973889329
t348,160577.71731864053,341650.35804575816,279966.2645937315,782194.3399581301
t349,163241.89355352084,342962.5046794259,279966.2645937315,786170.6628266782
t350,165906.06978840116,344145.534992133,280208.3319631533,790259.9367436875
t351,168570.24602328148,345197.1576056695,280208.3319631533,793975.7355921043
t352,171234.4222581618,346218.10661740147,280208.3319631533,797660.8608387166
t353,173898.5984930421,346880.4852404498,280208.3319631533,800987.4156966452
t354,173560.99674902356,346880.4852404498,280208.3319631533,800649.8139526267
t355,170924.95267400987,346880.4852404498,280208.3319631533,798013.7698776129
t356,169225.2263819486,349598.12417430105,280208.3319631533,799031.6825194029
t357,166077.57014981212,348511.65460939414,280208.3319631533,794797.5567223596
t358,162929.91391767564,347459.3167512728,280208.3319631533,790597.5626321018
t359,162546.5540851986,347459.3167512728,280208.3319631533,790214.2027996248
t360,163721.77524928682,347459.3167512728,280208.3319631533,791389.423963713
t361,165422.187119703,347803.2312904481,280208.3319631533,793433.7503733045
t362,167394.95452455126,349693.43099640467,280208.3319631533,797296.7174841092
t363,169493.2099742743,351108.95554192807,280208.3319631533,800810.4974793557
t364,169556.22025568906,351108.95554192807,280209.03447316575,800874.2102707829
t365,166851.3245227303,350493.4126113202,280209.03447316575,797553.7716072162
t366,163703.66829059384,348691.76080547756,280209.03447316575,792604.4635692372
t367,160556.01205845736,344579.7288844235,280209.03447316575,785344.7754160466
t368,161125.37031110353,344579.7288844235,280209.03447316575,785914.1336686928
t369,162730.5472455127,344579.7288844235,280209.03447316575,787519.310603102
t370,165127.42613497822,344579.7288844235,280209.03447316575,789916.1894925674
t371,167791.60236985853,346210.0227397264,280209.03447316575,794210.6595827506
t372,170455.77860473885,348007.38152098935,280209.03447316575,798672.194598894
t373,173119.95483961917,349973.1878557037,280209.03447316575,803302.1771684886
t374,175784.13107449948,355936.6011805968,280209.03447316575,811929.7667282621
t375,178448.3073093798,361461.8740874729,280209.03447316575,820119.2158700185
t376,180819.83068977506,364679.5491961116,280209.03447316575,825708.4143590524
t377,183484.00692465538,364679.5491961116,280372.2500264313,828535.8061471983
t378,181354.04359767406,364679.5491961116,280372.2500264313,826405.842820217
t379,178206.38736553758,363462.57455619687,280372.2500264313,822041.2119481658
t380,175058.7311334011,359177.0545372991,280372.2500264313,814608.0356971315
t381,171911.07490126463,357272.6541107989,280372.2500264313,809555.9790384948
t382,168874.8808043202,357272.6541107989,280372.2500264313,806519.7849415503
t383,165727.2245721837,356820.14894490736,280372.2500264313,802919.6235435223
t384,163747.2506347658,356820.14894490736,283291.3504454959,803858.7500251691
t385,162001.30287937936,356820.14894490736,283291.3504454959,802112.8022697826
t386,159841.7594816047,356820.14894490736,283291.3504454959,799953.258872008
t387,158811.18651187964,356820.14894490736,283291.3504454959,798922.685902283
t388,159994.38757097968,356820.14894490736,283291.3504454959,800105.8869613829
t389,159377.61846773638,356820.14894490736,283291.3504454959,799489.1178581397
t390,156624.83664273305,356820.14894490736,283291.3504454959,796736.3360331364
t391,156337.0505163705,356820.14894490736,283291.3504454959,796448.5499067737
t392,155879.79987313753,356820.14894490736,283291.3504454959,795991.2992635408
t393,157753.16074358168,356820.14894490736,283291.3504454959,797864.660133985
t394,160417.336978462,356820.14894490736,283291.3504454959,800528.8363688653
t395,163081.51321334232,359631.888957087,283291.3504454959,806004.7526159253
t396,165745.68944822263,360180.2974979843,283291.3504454959,809217.3373917029
t397,168409.86568310295,361048.6714090301,283291.3504454959,812749.887537629
t398,171074.04191798327,361972.7970827664,283291.3504454959,816338.1894462456
