BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t34,6194.512169429879,0.0,-3008.8840389470492,0.0,0.0,0.0,0.0,8021.491489864778,-59.69933770731643,-11147.42028264029,13651.163152907397,1012.6232430941702,-6241.389903870134,0.0,0.0,0.0,0.0,-5206.102201680659,-32.03272254961166,-3184.2615679011637,848.9531420497194,3513.688201662532,-0.0,0.0,0.0,0.0,0.0,-2815.3892881841175,-27.666615157704776,-1519.5854403704288
t35,6822.5801730073135,326.84319241432024,-2682.040846532729,0.0,0.0,0.0,0.0,6814.770630815565,-47.840984139585544,-11234.312165564885,10890.38983862883,2405.6418486938696,-4848.3712982704365,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-3209.525464821992,0.0,3334.9373423378443,-178.75085932468738,0.0,0.0,0.0,0.0,-1608.6684291349054,-15.808261589973887,-1531.7097922882779
t36,7245.760138832354,0.0,-3008.8840389470492,0.0,0.0,0.0,0.0,7031.2383296287235,-49.96819565604349,-11218.146233857984,11817.138066349802,1939.236067202884,-5314.777079761422,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-3203.462129560993,0.0,3443.2244348428317,-70.46376681969969,0.0,0.0,0.0,0.0,-1825.1361279480645,-17.93547310643184,-1529.6890669686363
t37,6407.059573079559,0.0,-3008.8840389470492,0.0,0.0,0.0,0.0,7769.079940153356,-57.21890871778586,-11110.03656556808,11316.171402917194,2174.561060766691,-5079.452086197614,0.0,0.0,0.0,0.0,-5206.102201680659,-32.03272254961166,-3173.1454532559997,7616.385753374727,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-2562.9777384726967,-25.186186168174196,-1514.5336270713249
t38,4995.821406504654,0.0,-3008.8840389470492,0.0,0.0,0.0,0.0,9117.794011858177,-70.47261872380264,-11034.258760691979,13583.354829495423,1030.3585107708284,-6223.654636193476,0.0,0.0,0.0,0.0,-5206.102201680659,-32.03272254961166,-3151.923779842504,1940.873505162295,3513.688201662532,-0.0,0.0,0.0,0.0,0.0,-3911.691810177518,-38.43989617419099,-1504.4300004731174
t39,4559.237550359364,2095.3060119051083,-913.5780270419409,0.0,0.0,0.0,0.0,5206.102201680659,-32.032722549611655,-10915.03501435358,11278.316833397801,2165.6980589134764,-5088.315088050828,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-3117.564880030178,5001.9523995785175,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-0.0,-0.0,-1488.264197915985
t40,2502.6978069381303,1145.7556574449293,-1863.12838150212,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-10920.086868011987,11251.398704880889,2179.6624011103495,-5074.350745853955,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-3118.575435907011,2014.8940529132742,3513.688201662532,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1489.2745605758057
t41,509.3478321695047,3008.8840389470492,-0.0,0.0,0.0,0.0,0.0,7959.05353228906,-59.08576467472362,-11418.19963873089,5218.71686357725,5267.247511078904,-1986.7656358854017,0.0,0.0,0.0,0.0,-5206.102201680659,-32.03272254961166,-3261.063814540481,7849.651070520022,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-2752.951330608401,-27.05304212511196,-1555.9584961239761
t42,0.0,3008.8840389470492,-0.0,0.0,0.0,0.0,0.0,9206.10220168066,-71.34041654961165,-12143.645824078098,7460.8326,4249.771620242923,-3004.241526721382,0.0,0.0,0.0,0.0,-5206.102201680659,-32.032722549611655,-3468.2277692912708,2181.6038917837004,3513.688201662532,-0.0,0.0,0.0,0.0,0.0,-4000.0,-39.307694,-1655.984399446232
t43,0.0,3008.8840389470492,-0.0,0.0,0.0,0.0,0.0,9104.062391099993,-70.33767913708095,-12042.608750909962,8177.04558,3877.5173479672594,-3376.4957989970458,0.0,0.0,0.0,0.0,-5206.102201680659,-32.03272254961166,-3439.9322047399432,9091.792669878074,0.0,-3513.688201662532,0.0,0.0,0.0,0.0,-3897.9601894193333,-38.3049565874693,-1641.8393222087411
