Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
n74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20138.919502092987,116365.97037575117,103935.0858891872
n75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21417.319725300535,118193.78569760747,103935.0858891872
n76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22690.1427020692,121731.95007240449,103935.0858891872
n77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23750.100773087237,125245.48928178733,103935.0858891872
n78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24121.26890890347,126499.7460207497,103935.0858891872
n79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23018.9792234016,129297.0676628965,103935.0858891872
n80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21056.77618691441,130080.88151645652,103935.0858891872
n81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21760.639575027508,133258.7468658324,103935.0858891872
n82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24424.815809907814,137249.8125680804,103935.0858891872
n83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27088.99204478812,143227.39510285333,103935.0858891872
n84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29753.168279668425,149204.97763762626,109086.46515771186
n85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32417.34451454873,155182.5601723992,109086.46515771186
n86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35081.52074942904,161160.1427071721,114237.84442623652
n87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37745.69698430935,167137.72524194504,114237.84442623652
n88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40075.04137187142,170538.08414644437,114237.84442623652
n89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40223.06942886554,169984.20980319876,114237.84442623652
n90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37075.413196729074,165789.83334654532,119389.22369476118
n91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33927.756964592605,161271.56156896747,119389.22369476118
n92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30903.112040698823,158996.8086215577,119389.22369476118
n93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28336.42863323017,153351.01630317306,119389.22369476118
n94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26590.122330724527,149369.47474930732,119389.22369476118
n95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25866.785768669113,142895.98075308837,119143.99393082995
n96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25960.950664687585,137133.06642481318,119143.99393082995
n97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26575.65856166829,131729.8483161407,119143.99393082995
n98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27456.21520556899,127550.86978150629,119143.99393082995
n99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28462.259894344515,121048.42909369929,119143.99393082995
n100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29473.88182955892,114773.45625041814,119143.99393082995
n101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30267.991153656963,109455.45202287126,121709.90551092352
n102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30352.66383127086,102393.09080503936,121709.90551092352
n103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28238.16351396537,95330.72958720746,121709.90551092352
n104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25090.5072818289,88268.36836937556,121709.90551092352
n105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24582.59395089282,81960.48743073769,121709.90551092352
n106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26537.73883357954,79044.1953280501,121709.90551092352
n107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29201.915068459846,78681.66073147021,121582.25411081928
n108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31866.091303340152,77705.88354877429,118112.2838381253
n109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34530.26753822046,75899.67845280287,113577.99870063008
n110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37194.44377310077,72585.61602676687,108874.21179115359
n111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39142.27130543287,68357.95763074333,104142.65639761582
n112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39701.642502380106,64127.147534749885,98611.16779910815
n113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38101.5772255808,59123.91337723648,93090.71284031468
n114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34953.92099344433,54420.29179434357,88788.56492531806
n115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31806.26476130786,52711.74444970168,85604.49015248573
n116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28737.84622191235,47111.00687472225,84945.33182015191
n117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26121.2920673959,42432.08098232199,84993.92375467846
n118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24295.462833325724,37369.71071541548,84993.92375467846
n119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23499.818870211722,33318.04481326118,84993.92375467846
n120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23583.758814425582,29618.76402757533,84993.92375467846
n121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24201.255334625726,30517.717478316692,84993.92375467846
n122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25123.641326818033,32832.826389385686,84993.92375467846
n123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26186.38802105551,35165.02694453463,84993.92375467846
n124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27299.32993324292,36428.21661468881,90145.30302320312
n125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28232.87041831299,36594.81345465576,94955.84567997485
n126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28552.913795106142,37567.4703449937,94955.84567997485
n127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27562.64347333416,38866.896190755484,94955.84567997485
n128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25644.369599093985,37861.701885735274,94955.84567997485
n129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23439.45794119204,36395.74254921806,94955.84567997485
n130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21086.01614833929,32038.737081447063,94955.84567997485
n131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19682.19473617857,29994.754849411067,94955.84567997485
n132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18855.540178447674,26449.282079456098,94955.84567997485
n133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17739.735553393137,22514.61756587631,94955.84567997485
n134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17025.970390802,18717.76760111932,94955.84567997485
n135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16247.160136662525,13760.537725614064,94955.84567997485
n136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15150.645859738852,7062.361217830466,94955.84567997485
n137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12365.163680202115,-1.4297256711870432e-9,100107.22494849951
n138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9325.597939606881,137.68579981106086,100107.22494849951
n139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6468.338222336761,1492.5281071717873,100107.22494849951
n140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4020.7179430200563,4144.54099234784,100107.22494849951
n141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.6839733420265,7409.670078499501,100107.22494849951
n142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609.1848392795771,10821.14949325335,100107.22494849951
n143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5292836148291826e-10,14426.00888059803,100107.22494849951
n144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5281818706741,18226.107663346946,100107.22494849951
n145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.3446790438236,22183.32767382581,100107.22494849951
n146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938.0073393303944,26235.378247786746,100107.22494849951
n147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3157.8464749296895,30336.703526301975,100107.22494849951
n148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4440.89440350297,34449.34317368342,100107.22494849951
n149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5664.451703394852,38193.85065288373,100107.22494849951
n150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6609.146681342682,40085.30222866687,100107.22494849951
n151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7071.409842327304,35967.880197365,100107.22494849951
n152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009.143073023516,34477.41259893168,100107.22494849951
n153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9180.25633052392,36084.70314263929,100107.22494849951
n154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11844.432565404228,35842.00692376718,100107.22494849951
n155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14508.608800284535,36501.66858675979,100107.22494849951
n156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17172.78503516484,37517.46222641228,102178.14707326099
n157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19836.961270045147,41856.33307962337,102178.14707326099
n158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22501.137504925453,47833.91561439629,102178.14707326099
n159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25165.31373980576,53811.49814916921,102641.26327155951
n160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27829.489974686065,59789.08068394213,101738.2031117816
n161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29107.95186747427,65298.94254429819,100877.71634805805
n162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27071.069255167153,67236.29769190255,100877.71634805805
n163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24951.819463646883,68627.05895536457,100877.71634805805
n164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23166.43130520393,67436.57953894314,100877.71634805805
n165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21721.494154175343,69688.18463416818,106029.09561658271
n166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20793.82288860536,73180.05778436737,106029.09561658271
n167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20526.187285796776,76834.51743261285,106029.09561658271
n168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20896.42588053986,80606.40457528878,106029.09561658271
n169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20594.74517698984,80720.99569856949,106029.09561658271
n170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20606.180917498245,80774.09608092127,109518.28691902563
n171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20745.893326100915,81210.38702122986,113342.6335563915
n172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20942.30774016554,80732.38654178054,115200.08540616409
n173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21087.59739520709,79109.08126458063,115200.08540616409
n174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21009.955419116846,77909.68813484261,118964.072952018
n175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20490.825362444102,77299.4404798376,122548.48567012289
n176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19488.47452105419,75658.85687125835,124574.74753546658
n177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20507.74457647422,78811.11747130402,126413.05867466383
n178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23171.920811354525,79342.71131034574,123912.87378114351
n179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25836.09704623483,80825.83762277802,119655.17558546031
n180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28500.273281115136,82885.9319001041,114678.3916140088
n181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31164.449515995442,85872.11827830382,109433.73082266412
n182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33828.62575087575,86873.9392094693,103979.24612857819
n183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36492.80198575606,85088.34640810959,98922.30056881397
n184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38232.58473305762,84084.92946915155,95121.35049230143
n185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37175.74128262408,81369.17206999526,94505.41407114825
n186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34028.085050487614,78381.93409015231,94505.41407114825
n187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30880.428818351145,79105.74454215854,94505.41407114825
n188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27860.163631933392,74810.78605270069,99533.33131750688
n189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25295.66350382842,73665.59535947657,99533.33131750688
n190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23481.253821091224,71798.49197473831,99533.33131750688
n191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22439.68122896976,72056.58317372086,99533.33131750688
n192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22223.66239180142,71786.13645670986,104684.71058603154
n193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22558.578425764925,72283.16750471764,104684.71058603154
n194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23157.484124502134,75282.14447414513,104684.71058603154
n195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23863.28704665123,77585.7454521476,104684.71058603154
n196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24563.512722361444,80368.99138967604,104684.71058603154
n197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25040.648540516413,83691.27846595638,104684.71058603154
n198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24801.56689316839,85981.7768061179,104684.71058603154
n199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23101.840601107117,85624.99205888773,104684.71058603154
n200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20581.737204082838,80277.97735121,104684.71058603154
n201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19311.521151819543,77620.11895561618,109836.0898545562
n202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20528.168683458825,81398.95935562496,109836.0898545562
n203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22028.25176513171,82332.38690003798,109836.0898545562
n204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23788.043217979983,83202.28076052047,109836.0898545562
n205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25162.055553282982,85017.79582978167,109836.0898545562
n206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25789.295137752008,89048.92437103983,109836.0898545562
n207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26273.629877480642,91559.83765177183,114957.70382341863
n208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25434.608062184052,93808.975462427,114957.70382341863
n209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22955.13295947378,91323.65436268908,114957.70382341863
n210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19807.47672733731,91522.29200302188,120109.08309194329
n211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16659.820495200842,92484.83711888439,120109.08309194329
n212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13647.664632133887,94206.86430153305,120109.08309194329
n213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11232.945375626336,96502.64378149675,120109.08309194329
n214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9696.809364059087,98575.99135256787,120109.08309194329
n215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8998.657390719884,100463.79893657863,120109.08309194329
n216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9185.77639405304,103602.97921234248,120109.08309194329
n217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9910.17013766507,107116.8736902915,120109.08309194329
n218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10974.775914048843,110768.63123526641,120109.08309194329
n219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12205.7695425259,114502.656477306,125260.46236046795
n220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13479.522060367712,116784.17948831299,125260.46236046795
n221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14564.577740360714,115926.58550702571,125260.46236046795
n222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15022.1931959796,113476.2160431599,125260.46236046795
n223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14087.932556072563,110875.61658581097,125260.46236046795
n224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12339.884185539573,108805.88471292495,125260.46236046795
n225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11828.840966607799,111088.05660377687,125260.46236046795
n226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14274.764281288893,114239.84745495766,125260.46236046795
n227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16938.9405161692,120217.42998973058,125260.46236046795
n228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19603.116751049507,126195.01252450349,125260.46236046795
n229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22267.292985929813,132172.5950592764,125260.46236046795
n230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24931.46922081012,138150.17759404934,125260.46236046795
n231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27595.645455690425,144127.76012882226,125260.46236046795
n232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30259.82169057073,145637.14850845197,125260.46236046795
n233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30309.8581255762,150308.6279969235,125260.46236046795
n234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27349.364877025597,149470.91467737049,125260.46236046795
n235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24377.88933791324,148975.2939402772,125260.46236046795
n236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21698.542727743526,146744.499523988,125260.46236046795
n237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19494.729298897753,143719.82089958756,125260.46236046795
n238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18078.346103329728,144560.82512073425,125260.46236046795
n239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17645.976142094838,146294.0820664748,125260.46236046795
n240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18058.973626202678,148851.89980738072,130411.84162899261
n241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18972.993748736662,151711.50853212384,130411.84162899261
n242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20138.91950209344,153032.52441361287,130411.84162899261
n243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21417.319725300986,154860.33973546917,130411.84162899261
n244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22690.14270206965,158398.5041102662,130411.84162899261
n245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23750.100773087688,161912.04331964903,130411.84162899261
n246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24121.26890890392,163166.3000586114,130411.84162899261
n247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23018.97922340205,165963.6217007582,130411.84162899261
n248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21056.77618691486,166747.43555431822,130411.84162899261
