Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
t417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6888.065433360321,3288.2853195586604,5171.795922634645
t418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9656.238749191607,8983.007533814158,8404.389068164175
t419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12424.412065022892,15656.699629021317,11636.982213693704
t420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15192.585380854178,22330.39172422848,13940.275465384773
t421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17960.758696685465,29004.083819435644,17172.868610914302
t422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20728.93201251675,35677.7759146428,19455.884323310882
t423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23497.105328348036,42351.46800984996,21187.919569821337
t424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26265.278644179318,45392.96984205975,21428.87229599452
t425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27681.733158312854,44940.95593362549,19742.488766150374
t426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27681.733158312854,44230.86123340066,15923.262459995447
t427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24411.207029022586,38462.50803136369,19155.855605524976
t428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21140.680899732313,33438.96059557939,15336.62929937005
t429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19695.147886832037,28961.049116557242,11517.402993215124
t430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18955.27887893589,26993.64371450137,14749.996138744655
t431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15684.752749645619,28313.021644044726,12851.448489858332
t432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16875.320904864217,27896.657363293394,9032.222183703407
t433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14676.432115327929,26856.590352422376,12264.815329232937
