Resource,MA_battery,CT_battery,ME_battery,Total
t126,28000.0233038897,33859.097353705,122270.49725537199,184129.6179129667
t127,27434.975767405405,34910.87519155316,126355.33778842489,188701.18874738345
t128,25951.449970051544,33615.85626590182,126355.33778842489,185922.64402437827
t129,24184.22852052377,31860.93284219096,126355.33778842489,182400.49915113964
t130,21036.572288387302,28464.635092239136,126355.33778842489,175856.54516905133
t131,20073.665029449523,26132.629622901135,126355.33778842489,172561.63244077555
t132,19688.341708715707,22299.24835343583,126355.33778842489,168342.9278505764
t133,19013.034153109966,18076.43439098321,131506.71705694956,168596.18560104276
t134,15865.377920973498,16900.157042911844,131506.71705694956,164272.25202083492
t135,15524.505870965799,11654.031922887934,131506.71705694956,158685.2548508033
t136,12376.849638829332,7186.1632361888205,131506.71705694956,151069.7299319677
t137,9747.893914557948,123.80201835691108,131506.71705694956,141378.41298986442
t138,7154.585508508435,-0.0,135396.24692187816,142550.8324303866
t139,4741.71188506762,1111.9140430967614,135396.24692187816,141249.87285004253
t140,2734.2730442354987,3519.9595434933635,136547.17819068368,142801.41077841254
t141,1164.877681664248,6540.004433096591,136547.17819068368,144252.06030544452
t142,187.87362344081706,9704.894383265695,136547.17819068368,146439.9461973902
t143,-0.0,13061.1443334348,136547.17819068368,149608.32252411847
t144,518.1037651196926,16610.594283603907,136547.17819068368,153675.87623940728
t145,1580.8475302393847,20315.524233773012,136547.17819068368,158443.5499546961
t146,2972.031295359077,24114.294183942115,136547.17819068368,163633.50366998487
t147,4530.655060478769,27961.824134111223,141698.55745920836,174191.03665379836
t148,6151.838825598461,31820.483936419416,141698.55745920836,179670.88022122625
t149,7714.142590718154,35311.19608727356,141698.55745920836,184723.89613720006
t150,9000.446355837845,36949.687515685604,141698.55745920836,187648.6913307318
t151,9000.446355837845,33502.53460070898,141698.55745920836,184201.5384157552
t152,9000.446355837845,32074.50745790073,141698.55745920836,182773.51127294693
t153,11528.997040860717,33433.43134959986,146849.93672773303,191812.36511819361
t154,14106.989930051563,33433.43134959986,146849.93672773303,194390.35800738446
t155,16771.16616493187,34213.33014676396,146849.93672773303,197834.43303942887
t156,19435.34239981218,35348.20040599087,146849.93672773303,201633.47953353607
t157,22099.518634692486,39803.90427985707,146849.93672773303,208753.3596422826
t158,24763.694869572795,45781.486814629985,146849.93672773303,217395.1184119358
t159,27427.871104453105,51759.069349402904,146849.93672773303,226036.87718158902
t160,29710.297902971713,57736.65188417583,146849.93672773303,234296.88651488058
t161,30647.00671178928,62998.991984905195,146849.93672773303,240495.9354244275
t162,29046.089610087594,64691.34062721466,146849.93672773303,240587.36696503527
t163,27363.650769255477,65837.30903632879,146849.93672773303,240050.89653331728
t164,26011.64671103205,64356.614890784585,146849.93672773303,237218.19832954966
