BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
t55,0.0,3266.308295203942,-0.0,0.0,0.0,0.0,0.0,6206.84074619432,-39.31751968953449,-9433.831521708727,6253.53530770556,4170.322571835046,-1793.4136927535053,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2694.1419676371,3802.4272921952006,0.0,-2206.3795795095148,0.0,0.0,0.0,0.0,-306.84074619431937,-3.0153005395344925,-1286.1916659518322
t56,0.0,3266.308295203942,-0.0,0.0,0.0,0.0,0.0,6962.955742597049,-46.747803916386886,-10182.516233884604,7137.216404257978,3835.600946503148,-2128.135318085403,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2908.379813525722,255.26004244765033,2206.3795795095148,-0.0,0.0,0.0,0.0,0.0,-1062.9557425970486,-10.445584766386887,-1388.2382945937295
t57,1958.3887390092568,2851.2579070526945,-415.0503881512475,0.0,0.0,0.0,0.0,5900.0,-36.30221915,-10258.294038760705,7946.083392293665,3442.2835671304683,-2521.452697458083,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2930.6120428160507,0.0,1802.3607503507258,-404.01882915878883,0.0,0.0,0.0,0.0,-0.0,-0.0,-1398.341921191937
t58,6937.902963295691,351.2986485312159,-2915.0096466727264,0.0,0.0,0.0,0.0,5877.832326135284,-36.16582325937583,-10215.858468030088,8758.193550062102,3019.013118107581,-2944.72314648097,0.0,0.0,0.0,0.0,-5877.832326135284,-36.16582325937583,-2918.485372294053,0.0,1799.3296623712638,-407.0499171382511,0.0,0.0,0.0,0.0,-0.0,-0.0,-1392.2797452330126
t59,10539.939393973433,810.3928286953986,-2455.9154665085434,0.0,0.0,0.0,0.0,1366.5954893394564,-33.02932868947819,-10227.982916810264,11810.477156561337,0.0,-5963.736264588551,0.0,0.0,0.0,0.0,-2907.33525517099,-17.888596877243806,-2921.5170399245526,0.0,1037.5405080214348,-1168.8390714880798,0.0,0.0,0.0,0.0,1540.7397658315333,-15.140731812234392,-1394.3004705526541
t60,12292.386460031319,0.0,-3266.308295203942,0.0,0.0,0.0,0.0,1217.6624684430656,-58.19328719079245,-10185.54734607965,13290.620044106847,0.0,-5963.736264588551,0.0,0.0,0.0,0.0,-4390.479149731494,-27.014260384247176,-2909.390369402555,0.0,226.4901098106805,-1979.889469698834,0.0,0.0,0.0,0.0,3172.8166812884283,-31.179026806545266,-1388.2382945937295
t61,12750.898109243803,0.0,-3266.308295203942,0.0,0.0,0.0,0.0,659.3644403147518,-75.60991315,-10068.344341204613,13153.204715066477,0.0,-5963.736264588551,0.0,0.0,0.0,0.0,-4277.124205860863,-36.30221915,-2876.042025467062,0.0,0.0,-2206.3795795095148,0.0,0.0,0.0,0.0,3617.7597655461113,-39.307694,-1372.0724920365972
t62,12554.67066614863,0.0,-3266.308295203942,0.0,0.0,0.0,0.0,765.3993505863918,-62.20555593424962,-9991.55616559683,13208.844193966212,0.0,-5963.736264588551,0.0,0.0,0.0,0.0,-4363.439688540837,-26.84788878325715,-2854.8203520535662,0.0,2.832887072226231,-2203.5466924372886,0.0,0.0,0.0,0.0,3598.0403379544446,-35.35766715099247,-1361.9688654383897
t63,10961.53696973237,0.0,-3266.308295203942,0.0,0.0,0.0,0.0,2210.3279598198974,-21.099766309716266,-9884.456868038607,11483.373755998793,0.0,-5963.736264588551,0.0,0.0,0.0,0.0,-2679.656662486242,-16.487709052259852,-2823.4931198717395,275.86275771834966,1406.3068009616775,-800.0727785478372,0.0,0.0,0.0,0.0,469.3287026663446,-4.6120572574564145,-1346.8134255410782
t64,7682.012970280359,1244.4357729324565,-2021.8725222714856,0.0,0.0,0.0,0.0,3006.4621294063036,-18.49851645557344,-9892.539833892059,7629.686818121328,2092.262161977253,-3871.474102611298,0.0,0.0,0.0,0.0,-3006.4621294063036,-18.49851645557344,-2825.514231625406,0.0,1777.6068651851172,-428.77271432439755,0.0,0.0,0.0,0.0,-0.0,-0.0,-1348.8341508607195
t65,3013.3541013922195,1497.2938372295368,-1769.0144579744053,0.0,0.0,0.0,0.0,7699.978481760472,-53.99046999190631,-10387.621492415918,9399.410981851368,2733.809778134613,-3229.9264864539377,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-2966.992054382043,1027.8156021615746,2206.3795795095148,-0.0,0.0,0.0,0.0,0.0,-1799.978481760472,-17.688250841906303,-1416.5284490687109
t66,0.0,2399.82479521685,-866.4834999870923,0.0,0.0,0.0,0.0,9839.640996268852,-75.01676983779778,-11297.96552166081,8964.343716541449,3081.705118901045,-2882.031145687506,0.0,0.0,0.0,0.0,-5900.0,-36.30221915,-3227.7154706049882,3312.779023673798,2206.3795795095148,-0.0,0.0,0.0,0.0,0.0,-3939.6409962688504,-38.714550687797775,-1540.8030562266647
