Resource,MA_battery,CT_battery,ME_battery,Total
t210,283337.3142479155,231602.70565440148,162973.27911082696,677913.2990131439
t211,280189.65801577904,229836.63295991035,162973.27911082696,672999.5700865164
t212,277043.1448099796,225090.11804508427,162973.27911082696,665106.5419658909
t213,274348.0037462682,221426.91131415637,162804.75136005276,658579.6664204773
t214,272434.8017705537,221973.01437596223,160754.58107119924,655162.3972177152
t215,271550.6404204755,223623.87004732405,157365.2372862335,652539.7477540331
t216,271437.2514903874,225134.2120075946,152952.72824489162,649524.1917428736
t217,271846.9494437528,227898.81805703611,148872.90044824345,648618.6679490324
t218,272515.9893565262,229638.4106000964,148787.85774794192,650942.2577045645
t219,272515.9893565262,227908.6819163064,150351.31121745752,650775.9824902901
t220,272515.9893565262,223945.47696181908,153219.82758626548,649681.2939046108
t221,272515.9893565262,217541.64312991392,153219.82758626548,643277.4600727056
t222,271760.81407657685,210479.28191208202,156766.52809941914,639006.624088078
t223,268613.1578444404,204907.19707314938,156766.52809941914,630286.8830170089
t224,265465.5016123039,197844.83585531748,158748.2080267277,622058.5454943491
t225,265465.5016123039,192731.0903426408,156815.41763324657,615012.0095881913
t226,265465.5016123039,191371.06764228476,154097.4206314921,610933.9898860808
t227,266626.3723208837,191371.06764228476,150716.95697251384,608714.3969356823
t228,268645.0191848824,191371.06764228476,146791.79972685906,606807.8865540263
t229,271309.1954197627,191992.0349903947,143006.35859168213,606307.5890018395
t230,273973.371654643,194703.85040149046,139158.78075723696,607836.0028133704
t231,275877.48996672616,194703.85040149046,136369.35417926425,606950.6945474809
t232,276420.2598170274,194703.85040149046,136172.31230250953,607296.4225210274
t233,273876.63134455204,194703.85040149046,139142.31237332465,607722.7941193671
t234,270728.97511241556,187871.27902709655,139142.31237332465,597742.5665128367
t235,267581.3188802791,181596.34431001026,144293.6916418493,593471.3548321386
t236,264657.95443462324,175971.80551415082,149445.07091037394,590074.830859148
t237,262158.7173896663,169640.8732470465,153410.56577648822,585210.156413201
t238,260434.83005836917,163409.6496315824,153410.56577648822,577255.0454664398
t239,259723.50991686573,159034.30332549926,153410.56577648822,572168.3790188532
t240,259723.50991686573,152770.73617357644,153740.8551582867,566235.1012487288
t241,259723.50991686573,149094.0926674779,153740.8551582867,562558.4577426303
t242,259723.50991686573,148727.76176442296,153740.8551582867,562192.1268395754
t243,259723.50991686573,144710.76947441578,153418.22219304167,557852.5015843232
t244,259723.50991686573,138762.31831093738,152032.04827081668,550517.8764986198
t245,259723.50991686573,132432.1017780792,149715.5886264955,541871.2003214404
t246,259388.4888560205,125369.7405602473,146893.11651558927,531651.3459318571
t247,257615.00677070176,118307.3793424154,142418.1301257161,518340.51623883325
t248,254467.35053856528,111488.55183881629,137449.6587372062,503405.56111458776
t249,254190.2669042147,106039.01618445093,131897.927708578,492127.21079724364
t250,254190.2669042147,104585.28652783169,126092.22076899244,484867.7742010388
t251,255289.8965070785,104585.28652783169,120269.90431728218,480145.0873521924
t252,256280.8032420558,104585.28652783169,114394.80220675164,475260.89197663916
t253,257657.74310636727,104585.28652783169,108663.40219010242,470906.4318243014
t254,258850.491265601,104585.28652783169,103309.3992213708,466745.1770148035
t255,261118.64651661133,104585.28652783169,98772.8296166914,464476.7626611344
t256,261935.14101823233,104585.28652783169,95189.3245807223,461709.75212678633
t257,261935.14101823233,101076.24557289608,91898.39543704262,454909.78202817106
t258,258787.48478609585,94013.88435506418,89202.29333481927,442003.6624759793
t259,255639.82855395938,88054.7697055698,87204.22893292566,430898.82719245483
t260,252783.89357767525,84146.4140898682,85425.66976581592,422355.97743335937
t261,250424.3581347824,82086.88808219098,82876.21567825435,415387.4618952278
t262,248843.4670927179,80083.56495785264,80443.1608738635,409370.192924434
t263,247668.98362731963,80083.56495785264,77644.06507594971,405396.613661122
t264,245829.74675834263,80083.56495785264,74896.43901693438,400809.7507331296
t265,245829.74675834263,77465.17840804264,72916.03714326033,396210.9623096456
t266,243637.50021480676,76800.40311530126,71455.90867383518,391893.8120039432
t267,243637.50021480676,73832.76143195089,69244.36304508978,386714.6246918474
t268,243637.50021480676,70538.24040724027,66299.25471679674,380474.9953388438
t269,243637.50021480676,67017.45899126897,62651.13328893299,373306.0924950087
t270,240489.84398267028,63931.475002255145,58133.16921598601,362554.48820091144
t271,238818.69460264046,56869.11378442325,53130.58764654364,348818.39603360737
t272,235671.038370504,50286.769207619014,47742.70050479861,333700.5080829216
t273,235671.038370504,46296.748893305165,42841.919129273614,324809.70639308274
t274,236089.09165043998,46296.748893305165,37547.50527823527,319933.3458219804
t275,238753.2678853203,47260.593751329994,32720.905529157397,318734.76716580766
t276,241287.62271826577,47260.593751329994,26992.55028842579,315540.7667580216
t277,242531.30897778147,47260.593751329994,21202.780884020987,310994.68361313245
t278,243750.75228442435,47260.593751329994,15765.259264726294,306776.6053004807
t279,243750.75228442435,47006.93751190298,10110.137099946975,300867.8268962743
t280,243750.75228442435,43598.91317106427,4909.743706244685,292259.4091617333
t281,240603.09605228787,40058.2721119912,915.9288637908127,281577.2970280699
t282,237579.22168341084,33895.89899910448,-0.0,271475.1206825153
t283,234431.56545127436,28367.40346527264,1410.4491288597414,264209.41804540675
t284,231565.60144724924,21581.91847043688,4312.79417319459,257460.3140908807
t285,229163.87216905458,18795.02050536618,4312.79417319459,252271.68684761535
t286,227545.18020791296,15504.62637270711,6620.66488446311,249670.47146508316
t287,226959.92178863235,11731.530940425979,6620.66488446311,245312.11761352143
t288,226959.92178863235,8933.29769950195,10102.12320845306,245995.34269658735
t289,226959.92178863235,8108.720382018967,10102.12320845306,245170.76537910438
t290,228077.51140618548,9164.738527178468,14712.940726891848,251955.19066025582
t291,229356.84117046616,12208.394882212046,14712.940726891848,256278.17677957006
t292,230662.19808479495,14477.963724482068,14712.940726891848,259853.10253616888
t293,231796.51944166474,14541.385773598427,14712.940726891848,261050.84594215502
t294,231796.51944166474,11810.245097123525,14712.940726891848,258319.70526568012
t295,231023.69847301548,7327.013459843772,17203.340572445384,255554.05250530463
t296,229432.69685751558,2995.0815122100103,17203.340572445384,249631.118942171
t297,229091.43430901947,-0.0,17919.874758228387,247011.30906724787
t298,230932.65096396778,445.49779753435297,18827.552416611015,250205.70117811317
t299,233596.8271988481,6423.08033230727,18827.552416611015,258847.4599477664
t300,236261.00343372842,12400.662867080187,18827.552416611015,267489.2187174196
t301,238925.17966860873,18378.245401853106,18827.552416611015,276130.9774870729
t302,241589.35590348905,24355.827936626025,23410.819032497322,289356.0028726124
t303,244253.53213836937,30333.410471398944,23410.819032497322,297997.7616422656
t304,246917.70837324968,36310.99300617186,23410.819032497322,306639.5204119188
t305,248906.11295206196,42288.57554094478,23410.819032497322,314605.50752550404
t306,247302.73600588433,43361.69242751685,26667.308985705124,317331.7374191063
t307,244836.44583261263,39414.29813728093,26667.308985705124,310918.0529555987
t308,242663.38281733976,37675.67423492667,26667.308985705124,307006.3660379716
t309,240877.99465889682,37065.48793652138,26667.308985705124,304610.7915811233
t310,239646.11394476626,39402.8382393128,27649.89620473918,306698.8483888182
t311,239189.58294429551,39578.737227838625,27649.89620473918,306418.2163768733
t312,239484.52871211368,39673.68947973535,27649.89620473918,306808.1143965882
t313,240284.2152826506,42789.757101930496,27649.89620473918,310723.8685893203
t314,241369.27096264358,45183.484255434625,27649.89620473918,314202.6514228174
t315,242588.18055716972,46764.76213828896,32801.275473263835,322154.21816872247
t316,243862.86261608466,47735.54134734493,32801.275473263835,324399.67943669343
t317,245069.6881766599,48167.2208432985,32801.275473263835,326038.1844932222
t318,245993.00370992534,49055.61124287555,32801.275473263835,327849.8904260647
t319,245993.00370992534,46394.15891755786,37952.654741788494,330339.8173692717
t320,245993.00370992534,43580.0738479529,37952.654741788494,327525.73229966674
t321,248279.40628938234,43580.0738479529,37952.654741788494,329812.13487912377
t322,250943.58252426266,47700.194132891585,43104.03401031315,341747.8106674674
t323,253607.75875914298,53677.776667664504,43104.03401031315,350389.56943712063
t324,256271.9349940233,59655.35920243742,48255.41327883781,364182.70747529855
t325,258936.1112289036,65632.94173721033,48255.41327883781,372824.46624495176
t326,261600.28746378393,71610.52427198325,53406.79254736247,386617.6042831296
t327,264264.4636986642,77588.10680675616,58558.17181588713,400410.74232130754
t328,266928.6399335445,82701.96177761792,58558.17181588713,408188.7735270496
t329,269161.06818701286,84876.29109049433,58558.17181588713,412595.5310933943
t330,268033.6867810113,82621.9709988966,58558.17181588713,409213.8295957951
t331,266148.3597784564,81992.31474356476,63709.55108441179,411850.22560643294
t332,264557.3581629565,83959.83844492008,63709.55108441179,412226.74769228837
t333,263306.80755487096,83977.96088111465,68860.93035293644,416145.69878892205
t334,262544.96887678345,84065.90208633803,68860.93035293644,415471.8013160579
t335,262440.96940334496,84524.44382598782,74012.3096214611,420977.72285079386
t336,262919.96430364624,84898.83019105233,79163.68888998576,426982.4833846843
t337,3086.6388581087863,595487.4028627495,558961.4438451979,1.1575354855660563e6
t338,5193.260177490163,595487.4028627495,558961.4438451979,1.1596421068854376e6
t339,7414.215048868601,599637.0295975398,558961.4438451979,1.1660126884916062e6
t340,9637.029002393332,599637.0295975398,558961.4438451979,1.168235502445131e6
t341,11664.639330557227,602497.8262393875,558961.4438451979,1.1731239094151426e6
t342,13037.85274322575,603404.3168487152,558961.4438451979,1.175403613437139e6
t343,9890.196511089282,601529.1993564258,558961.4438451979,1.170380839712713e6
t344,8261.837193126972,601529.1993564258,558961.4438451979,1.1687524803947508e6
t345,10879.640793830818,601529.1993564258,558961.4438451979,1.1713702839954547e6
t346,13543.817028711126,601551.6899472171,558961.4438451979,1.174056950821126e6
t347,16207.993263591434,603039.1155039141,558961.4438451979,1.1782085526127033e6
t348,18872.16949847174,604572.7818382311,558961.4438451979,1.1824063951819008e6
t349,21536.345733352045,605884.9284718989,558961.4438451979,1.1863827180504487e6
t350,24200.52196823235,607067.958784606,558961.4438451979,1.1902299245980363e6
t351,26864.698203112657,608317.8927187643,558961.4438451979,1.194144034767075e6
t352,29528.874437992963,609338.8417304963,558961.4438451979,1.197829160013687e6
t353,32193.05067287327,610001.2203535446,558961.4438451979,1.2011557148716156e6
t354,31855.44892885481,610001.2203535446,558961.4438451979,1.2008181131275971e6
t355,29219.404853841104,610001.2203535446,558961.4438451979,1.1981820690525835e6
t356,27519.67856177983,610001.2203535446,558961.4438451979,1.1964823427605224e6
t357,24372.02232964336,608914.7507886377,558961.4438451979,1.1922482169634788e6
t358,21224.366097506892,607862.4129305164,558961.4438451979,1.1880482228732212e6
t359,20841.00626502981,607862.4129305164,558961.4438451979,1.187664863040744e6
t360,22016.227429118055,608346.1935541105,558961.4438451979,1.1893238648284264e6
t361,23716.639299534265,608690.1080932857,558961.4438451979,1.1913681912380178e6
t362,25689.406704382498,610580.3077992422,558961.4438451979,1.1952311583488225e6
t363,27787.662154105554,611995.8323447655,558961.4438451979,1.198744938344069e6
t364,27850.67243552031,611995.8323447655,558962.1463552103,1.1988086511354963e6
t365,25145.776702561583,611380.2894141576,558962.1463552103,1.1954882124719294e6
t366,21998.120470425114,609578.637608315,558962.1463552103,1.1905389044339503e6
t367,18850.464238288645,605466.6056872609,558962.1463552103,1.1832792162807598e6
t368,19419.822490934785,605466.6056872609,558962.1463552103,1.183848574533406e6
t369,21024.999425343947,605466.6056872609,558962.1463552103,1.1854537514678151e6
t370,23421.878314809466,605466.6056872609,558962.1463552103,1.1878506303572806e6
t371,26086.054549689772,607096.8995425638,558962.1463552103,1.1921451004474638e6
t372,28750.230784570078,608900.2343969689,558962.1463552103,1.1966126115367492e6
t373,31414.407019450384,612483.6677826927,558962.1463552103,1.2028602211573534e6
t374,34078.58325433069,618447.0811075858,558962.1463552103,1.2114878107171268e6
t375,36742.759489211,623972.3540144619,558962.1463552103,1.2196772598588832e6
t376,39114.2828696063,623972.3540144619,558962.1463552103,1.2220487832392785e6
t377,41778.45910448661,623972.3540144619,558962.1463552103,1.224712959474159e6
t378,39648.495777505304,623972.3540144619,558962.1463552103,1.2225829961471776e6
t379,36500.839545368835,622755.3793745472,558962.1463552103,1.2182183652751264e6
t380,33353.183313232366,618469.8593556493,558962.1463552103,1.2107851890240922e6
t381,30205.527081095897,616565.4589291491,558962.1463552103,1.2057331323654554e6
t382,27169.33298415143,616565.4589291491,558962.1463552103,1.2026969382685109e6
t383,24021.676752014962,616112.9537632576,558962.1463552103,1.199096776870483e6
t384,22041.702814597047,616112.9537632576,558962.1463552103,1.197116802933065e6
t385,20295.755059210594,616112.9537632576,558962.1463552103,1.1953708551776786e6
t386,18136.211661435937,616112.9537632576,558962.1463552103,1.1932113117799037e6
t387,17105.638691710865,616112.9537632576,558962.1463552103,1.1921807388101788e6
t388,18288.839750810916,616112.9537632576,558962.1463552103,1.1933639398692788e6
t389,17672.0706475676,616112.9537632576,558962.1463552103,1.1927471707660356e6
t390,14919.288822564286,616112.9537632576,558962.1463552103,1.1899943889410323e6
t391,14631.502696201738,616112.9537632576,558962.1463552103,1.1897066028146697e6
t392,14174.252052968752,616112.9537632576,558962.1463552103,1.1892493521714367e6
t393,16047.61292341291,616112.9537632576,558962.1463552103,1.1911227130418809e6
