Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
n69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53332.0803351346,66266.37133290467,103191.29875560918
n70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52897.16955099506,66266.37133290467,103191.29875560918
n71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53681.28370135313,66835.31597457088,103191.29875560918
n72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55244.35327100826,68228.82141140247,103191.29875560918
n73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57308.44547908953,69924.1178320713,108342.67802413384
n74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59624.443317993595,70080.82140948599,108342.67802413384
n75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62052.91562674843,70744.32442726799,108342.67802413384
n76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64475.81068906438,73118.1764979907,108342.67802413384
n77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66685.8408456297,75467.40340329919,108342.67802413384
n78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68207.08106699323,75557.34783818726,108342.67802413384
n79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68424.17516273173,77190.35717625971,108342.67802413384
n80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67376.70198564485,77190.35717625971,113494.0572926585
n81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69230.63745930523,79203.9102215613,113494.0572926585
n82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71894.81369418553,83194.97592381093,113494.0572926585
n83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74558.98992906584,89172.55845858384,113494.0572926585
n84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77223.16616394614,95150.14099335675,113494.0572926585
n85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79887.34239882644,101127.72352812966,113494.0572926585
n86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82551.51863370674,107105.30606290257,118645.43656118316
n87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85215.69486858704,113082.88859767548,118645.43656118316
n88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87879.87110346735,116144.26975936421,118645.43656118316
